"seqnames","start","end","width","strand","V4","V5","V6","V7","V8","V9","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr17",16951214,16951802,589,"*","SRR11392448_bam_peak_3535",23,".",2.31309,5.82427,2.37279,"Exon (ENSMUST00000190415.1/ENSMUST00000190415.1, exon 1 of 3)",17,17064113,17089628,25516,1,"449000","ENSMUST00000127027.1",-112311,"ENSMUSG00000096696","Zfp960","zinc finger protein 960"
"chr17",17004732,17005361,630,"*","SRR11392448_bam_peak_3536",19,".",2.40563,5.18012,1.9082,"Distal Intergenic",17,17064113,17089628,25516,1,"449000","ENSMUST00000127027.1",-58752,"ENSMUSG00000096696","Zfp960","zinc finger protein 960"
"chr17",17063693,17064599,907,"*","SRR11392448_bam_peak_3537",27,".",2.62136,6.39621,2.78939,"Promoter (<=1kb)",17,17064113,17089628,25516,1,"449000","ENSMUST00000127027.1",0,"ENSMUSG00000096696","Zfp960","zinc finger protein 960"
"chr17",17121102,17121654,553,"*","SRR11392448_bam_peak_3538",20,".",2.36733,5.33566,2.02028,"Promoter (<=1kb)",17,17121415,17146831,25417,1,"22759","ENSMUST00000147630.1",0,"ENSMUSG00000095990","Zfp97","zinc finger protein 97"
"chr17",17235034,17235412,379,"*","SRR11392448_bam_peak_3539",41,".",2.79778,8.21455,4.11029,"Promoter (<=1kb)",17,17234872,17266063,31192,1,"102640673","ENSMUST00000231355.1",162,"ENSMUSG00000116802","Gm5165","predicted gene 5165"
"chr17",17402752,17403314,563,"*","SRR11392448_bam_peak_3540",23,".",3.26483,5.76452,2.32999,"Promoter (<=1kb)",17,17402672,17459387,56716,1,"66643","ENSMUST00000115576.2",80,"ENSMUSG00000047786","Lix1","limb and CNS expressed 1"
"chr17",17623712,17624329,618,"*","SRR11392448_bam_peak_3541",17,".",2.32946,4.90181,1.70709,"Promoter (<=1kb)",17,17552118,17624489,72372,2,"240028","ENSMUST00000232462.1",160,"ENSMUSG00000023845","Lnpep","leucyl/cystinyl aminopeptidase"
"chr17",17624832,17625526,695,"*","SRR11392448_bam_peak_3542",21,".",2.27363,5.47259,2.11902,"Promoter (<=1kb)",17,17521410,17625047,103638,2,"240028","ENSMUST00000041047.3",0,"ENSMUSG00000023845","Lnpep","leucyl/cystinyl aminopeptidase"
"chr17",17827708,17827971,264,"*","SRR11392448_bam_peak_3543",24,".",2.32184,5.96573,2.47418,"Promoter (<=1kb)",17,17827324,17838989,11666,1,"75202","ENSMUST00000228490.1",384,"ENSMUSG00000080316","Spaca6","sperm acrosome associated 6"
"chr17",17838027,17838820,794,"*","SRR11392448_bam_peak_3544",17,".",2.54919,4.99876,1.77736,"Promoter (<=1kb)",17,17838281,17839071,791,1,"75202","ENSMUST00000179350.1",0,"ENSMUSG00000080316","Spaca6","sperm acrosome associated 6"
"chr17",17910009,17910223,215,"*","SRR11392448_bam_peak_3545",34,".",3.12189,7.29005,3.43018,"Intron (ENSMUST00000054871.11/14289, intron 1 of 1)",17,17887888,17893853,5966,1,"14289","ENSMUST00000064068.4",22121,"ENSMUSG00000052270","Fpr2","formyl peptide receptor 2"
"chr17",20945504,20946140,637,"*","SRR11392448_bam_peak_3546",18,".",2.30741,5.10593,1.85439,"Promoter (<=1kb)",17,20945487,20958784,13298,1,"51792","ENSMUST00000173658.7",17,"ENSMUSG00000007564","Ppp2r1a","protein phosphatase 2, regulatory subunit A, alpha"
"chr17",21008575,21009193,619,"*","SRR11392448_bam_peak_3547",32,".",2.85968,7.0068,3.22552,"Promoter (<=1kb)",17,21008903,21043070,34168,1,"224585","ENSMUST00000232473.1",0,"ENSMUSG00000067942","Zfp160","zinc finger protein 160"
"chr17",21383478,21383677,200,"*","SRR11392448_bam_peak_3548",46,".",3.46201,8.9324,4.62909,"Promoter (<=1kb)",17,21383748,21399262,15515,1,"210503","ENSMUST00000056107.10",-71,"ENSMUSG00000062743","Zfp677","zinc finger protein 677"
"chr17",21422871,21423134,264,"*","SRR11392448_bam_peak_3549",23,".",2.81013,5.85745,2.39787,"Promoter (<=1kb)",17,21423227,21435640,12414,1,"22712","ENSMUST00000165230.7",-93,"ENSMUSG00000023882","Zfp54","zinc finger protein 54"
"chr17",21516432,21516936,505,"*","SRR11392448_bam_peak_3550",15,".",2.47151,4.65582,1.53141,"Exon (ENSMUST00000233302.1/ENSMUST00000233302.1, exon 1 of 4)",17,21535539,21562601,27063,1,"22710","ENSMUST00000233281.1",-18603,"ENSMUSG00000051341","Zfp52","zinc finger protein 52"
"chr17",21532048,21532752,705,"*","SRR11392448_bam_peak_3551",24,".",2.46958,5.95586,2.46683,"Promoter (2-3kb)",17,21535539,21562601,27063,1,"22710","ENSMUST00000233281.1",-2787,"ENSMUSG00000051341","Zfp52","zinc finger protein 52"
"chr17",21567011,21567218,208,"*","SRR11392448_bam_peak_3552",30,".",2.70146,6.82028,3.08968,"Promoter (<=1kb)",17,21567008,21588699,21692,1,"381066","ENSMUST00000088787.6",3,"ENSMUSG00000067931","Zfp948","zinc finger protein 948"
"chr17",21680013,21680291,279,"*","SRR11392448_bam_peak_3553",30,".",2.46892,6.74004,3.03483,"Distal Intergenic",17,21657582,21662540,4959,1,"73229","ENSMUST00000039726.7",22431,"ENSMUSG00000035868","Zfp983","zinc finger protein 983"
"chr17",21707717,21707964,248,"*","SRR11392448_bam_peak_3554",35,".",2.67579,7.44427,3.54105,"Promoter (<=1kb)",17,21707741,21725636,17896,1,"240034","ENSMUST00000073312.6",0,"ENSMUSG00000067928","Zfp760","zinc finger protein 760"
"chr17",21909232,21909681,450,"*","SRR11392448_bam_peak_3555",35,".",2.74388,7.4427,3.54264,"Promoter (<=1kb)",17,21891470,21909639,18170,2,"70081","ENSMUST00000189719.1",0,"ENSMUSG00000078546","Zfp995","zinc finger protein 995"
"chr17",21962707,21963368,662,"*","SRR11392448_bam_peak_3556",23,".",2.47344,5.85236,2.39296,"Promoter (<=1kb)",17,21962586,22071168,108583,1,"74670","ENSMUST00000174015.7",121,"ENSMUSG00000053347","Zfp943","zinc finger prtoein 943"
"chr17",22225459,22225861,403,"*","SRR11392448_bam_peak_3557",16,".",2.2226,4.87788,1.68894,"Promoter (<=1kb)",17,22197265,22225616,28352,2,"240038","ENSMUST00000179996.2",0,"ENSMUSG00000096433","Zfp994","zinc finger protein 994"
"chr17",22314382,22315153,772,"*","SRR11392448_bam_peak_3558",32,".",2.62912,7.06962,3.27182,"Promoter (<=1kb)",17,22285871,22314837,28967,2,"631624","ENSMUST00000233465.1",0,"ENSMUSG00000117284","Gm7072","predicted gene 7072"
"chr17",22361145,22361849,705,"*","SRR11392448_bam_peak_3559",16,".",2.24588,4.84793,1.66954,"Promoter (<=1kb)",17,22361453,22377280,15828,1,"224598","ENSMUST00000088765.8",0,"ENSMUSG00000044501","Zfp758","zinc finger protein 758"
"chr17",22817498,22817927,430,"*","SRR11392448_bam_peak_3560",37,".",2.6261,7.77562,3.78894,"Distal Intergenic",17,22849030,22861719,12690,2,"240041","ENSMUST00000095615.2",43792,"ENSMUSG00000059142","Zfp945","zinc finger protein 945"
"chr17",22866550,22867090,541,"*","SRR11392448_bam_peak_3561",19,".",2.37487,5.17214,1.90206,"Promoter (<=1kb)",17,22847482,22867105,19624,2,"240041","ENSMUST00000088696.12",15,"ENSMUSG00000059142","Zfp945","zinc finger protein 945"
"chr17",23192418,23193188,771,"*","SRR11392448_bam_peak_3562",16,".",2.39387,4.78412,1.62269,"Promoter (<=1kb)",17,23173893,23193210,19318,2,"22700","ENSMUST00000142999.1",22,"ENSMUSG00000002617","Zfp40","zinc finger protein 40"
"chr17",23563901,23564113,213,"*","SRR11392448_bam_peak_3563",35,".",2.77275,7.40482,3.51214,"Promoter (<=1kb)",17,23556767,23564238,7472,2,"449521","ENSMUST00000095606.4",125,"ENSMUSG00000071256","Zfp213","zinc finger protein 213"
"chr17",23585675,23586168,494,"*","SRR11392448_bam_peak_3564",24,".",2.63172,5.95331,2.46547,"Promoter (<=1kb)",17,23584790,23586176,1387,2,"22654","ENSMUST00000228298.1",8,"ENSMUSG00000062012","Zfp13","zinc finger protein 13"
"chr17",23592485,23593051,567,"*","SRR11392448_bam_peak_3565",17,".",2.63756,5.00126,1.7785,"Intron (ENSMUST00000057029.4/22654, intron 1 of 5)",17,23575844,23586232,10389,2,"22654","ENSMUST00000115516.10",-6253,"ENSMUSG00000062012","Zfp13","zinc finger protein 13"
"chr17",23739214,23740280,1067,"*","SRR11392448_bam_peak_3566",15,".",2.3867,4.61616,1.50261,"Promoter (<=1kb)",17,23736186,23740398,4213,2,"76498","ENSMUST00000024702.4",118,"ENSMUSG00000023909","Paqr4","progestin and adipoQ receptor family member IV"
"chr17",23770856,23771511,656,"*","SRR11392448_bam_peak_3567",24,".",2.45566,5.96778,2.47601,"Promoter (<=1kb)",17,23755420,23771522,16103,2,"224613","ENSMUST00000086325.12",11,"ENSMUSG00000040097","Flywch1","FLYWCH-type zinc finger 1"
"chr17",23828559,23828771,213,"*","SRR11392448_bam_peak_3568",25,".",2.65393,6.01472,2.51096,"Promoter (<=1kb)",17,23824804,23828803,4000,2,"67673","ENSMUST00000233483.1",32,"ENSMUSG00000055839","Elob","elongin B"
"chr17",23924589,23925177,589,"*","SRR11392448_bam_peak_3569",24,".",2.81422,5.87953,2.41285,"Exon (ENSMUST00000234950.1/ENSMUST00000234950.1, exon 1 of 2)",17,23917478,23919440,1963,1,"620253","ENSMUST00000234395.1",7111,"ENSMUSG00000057417","Dcpp3","demilune cell and parotid protein 3"
"chr17",24072854,24073064,211,"*","SRR11392448_bam_peak_3570",13,".",2.26457,4.35983,1.31651,"Promoter (<=1kb)",17,24047734,24073485,25752,2,"69259","ENSMUST00000017090.5",421,"ENSMUSG00000016946","Kctd5","potassium channel tetramerisation domain containing 5"
"chr17",24141347,24141958,612,"*","SRR11392448_bam_peak_3571",21,".",2.44351,5.45244,2.10408,"Promoter (<=1kb)",17,24073680,24141595,67916,2,"18607","ENSMUST00000102927.9",0,"ENSMUSG00000024122","Pdpk1","3-phosphoinositide dependent protein kinase 1"
"chr17",24163072,24163621,550,"*","SRR11392448_bam_peak_3572",15,".",2.21456,4.65169,1.52734,"Promoter (<=1kb)",17,24155833,24163664,7832,2,"245847","ENSMUST00000129523.2",43,"ENSMUSG00000036820","Amdhd2","amidohydrolase domain containing 2"
"chr17",24169597,24169944,348,"*","SRR11392448_bam_peak_3573",17,".",2.49239,4.94274,1.73658,"Promoter (<=1kb)",17,24164153,24169677,5525,2,"11984","ENSMUST00000098862.8",0,"ENSMUSG00000024121","Atp6v0c","ATPase, H+ transporting, lysosomal V0 subunit C"
"chr17",24204799,24205487,689,"*","SRR11392448_bam_peak_3574",26,".",2.74012,6.19998,2.64401,"Promoter (<=1kb)",17,24181530,24205482,23953,2,"224617","ENSMUST00000201583.1",0,"ENSMUSG00000036473","Tbc1d24","TBC1 domain family, member 24"
"chr17",24206739,24207007,269,"*","SRR11392448_bam_peak_3575",19,".",3.24109,5.3041,1.99925,"Promoter (1-2kb)",17,24175432,24205562,30131,2,"224617","ENSMUST00000097376.9",-1177,"ENSMUSG00000036473","Tbc1d24","TBC1 domain family, member 24"
"chr17",24220502,24220743,242,"*","SRR11392448_bam_peak_3576",27,".",2.65386,6.32169,2.73036,"Promoter (<=1kb)",17,24215546,24220615,5070,2,"72016","ENSMUST00000124557.2",0,"ENSMUSG00000024118","Tedc2","tubulin epsilon and delta complex 2"
"chr17",24251129,24251775,647,"*","SRR11392448_bam_peak_3577",22,".",2.56099,5.65764,2.2517,"Promoter (<=1kb)",17,24222198,24251409,29212,2,"12449","ENSMUST00000115390.4",0,"ENSMUSG00000072082","Ccnf","cyclin F"
"chr17",24352358,24352830,473,"*","SRR11392448_bam_peak_3578",14,".",2.28627,4.50598,1.42305,"Promoter (<=1kb)",17,24352102,24383344,31243,1,"27410","ENSMUST00000136295.1",256,"ENSMUSG00000024130","Abca3","ATP-binding cassette, sub-family A member 3"
"chr17",24414984,24415422,439,"*","SRR11392448_bam_peak_3579",16,".",2.39156,4.88343,1.69496,"Promoter (<=1kb)",17,24414694,24416838,2145,1,"19826","ENSMUST00000234729.1",290,"ENSMUSG00000034681","Rnps1","RNA binding protein with serine rich domain 1"
"chr17",24426784,24427498,715,"*","SRR11392448_bam_peak_3580",17,".",2.48472,4.93509,1.73205,"Promoter (<=1kb)",17,24426854,24433586,6733,1,"13177","ENSMUST00000234731.1",0,"ENSMUSG00000024132","Eci1","enoyl-Coenzyme A delta isomerase 1"
"chr17",24454836,24455194,359,"*","SRR11392448_bam_peak_3581",18,".",2.29584,5.04795,1.81311,"Promoter (<=1kb)",17,24443778,24455286,11509,2,"13560","ENSMUST00000227293.1",92,"ENSMUSG00000024137","E4f1","E4F transcription factor 1"
"chr17",24478847,24479288,442,"*","SRR11392448_bam_peak_3582",35,".",2.72267,7.4616,3.55557,"Promoter (<=1kb)",17,24473551,24479055,5505,2,"56716","ENSMUST00000234941.1",0,"ENSMUSG00000024142","Mlst8","MTOR associated protein, LST8 homolog (S. cerevisiae)"
"chr17",24527606,24527837,232,"*","SRR11392448_bam_peak_3583",26,".",2.56929,6.16001,2.61293,"Promoter (<=1kb)",17,24513254,24527833,14580,2,"224619","ENSMUST00000177401.7",0,"ENSMUSG00000052752","Traf7","TNF receptor-associated factor 7"
"chr17",24550138,24551149,1012,"*","SRR11392448_bam_peak_3584",24,".",2.52776,5.96651,2.47506,"Promoter (<=1kb)",17,24549950,24596508,46559,1,"18763","ENSMUST00000035565.4",188,"ENSMUSG00000032855","Pkd1","polycystin 1, transient receptor potential channel interacting"
"chr17",24632227,24632897,671,"*","SRR11392448_bam_peak_3585",26,".",2.61016,6.24726,2.67782,"Promoter (<=1kb)",17,24632680,24638836,6157,1,"18207","ENSMUST00000234308.1",0,"ENSMUSG00000041429","Nthl1","nth (endonuclease III)-like 1 (E.coli)"
"chr17",24649863,24650163,301,"*","SRR11392448_bam_peak_3586",16,".",2.43665,4.79604,1.63089,"Promoter (<=1kb)",17,24639291,24650013,10723,2,"65962","ENSMUST00000234912.1",0,"ENSMUSG00000002504","Nherf2","NHERF family PDZ scaffold protein 2"
"chr17",24669312,24670487,1176,"*","SRR11392448_bam_peak_3587",23,".",2.61431,5.80849,2.36179,"Promoter (<=1kb)",17,24669687,24682016,12330,1,"213753","ENSMUST00000234956.1",0,"ENSMUSG00000041130","Zfp598","zinc finger protein 598"
"chr17",24695724,24695988,265,"*","SRR11392448_bam_peak_3588",27,".",3.00385,6.36927,2.76655,"Promoter (<=1kb)",17,24693190,24695706,2517,2,"11692","ENSMUST00000234859.1",-18,"ENSMUSG00000040888","Gfer","growth factor, augmenter of liver regeneration"
"chr17",24707562,24708169,608,"*","SRR11392448_bam_peak_3589",15,".",2.72535,4.69557,1.55973,"Promoter (<=1kb)",17,24697949,24707660,9712,2,"213773","ENSMUST00000126319.7",0,"ENSMUSG00000040688","Tbl3","transducin (beta)-like 3"
"chr17",24719571,24719844,274,"*","SRR11392448_bam_peak_3590",21,".",2.37981,5.45129,2.10319,"Promoter (<=1kb)",17,24719676,24719803,128,2,"100306952","ENSMUST00000158630.1",0,"ENSMUSG00000089255","Snora78","small nucleolar RNA, H/ACA box 7"
"chr17",24723838,24724342,505,"*","SRR11392448_bam_peak_3591",13,".",2.12082,4.39815,1.34527,"Promoter (<=1kb)",17,24722682,24724394,1713,2,"68342","ENSMUST00000147648.1",52,"ENSMUSG00000040048","Ndufb10","NADH:ubiquinone oxidoreductase subunit B10"
"chr17",24804081,24804564,484,"*","SRR11392448_bam_peak_3592",17,".",2.59245,4.97226,1.7578,"Promoter (<=1kb)",17,24804289,24839788,35500,1,"75178","ENSMUST00000234372.1",0,"ENSMUSG00000024155","Meiob","meiosis specific with OB domains"
"chr17",24849887,24851270,1384,"*","SRR11392448_bam_peak_3593",29,".",2.56055,6.62702,2.95284,"Promoter (<=1kb)",17,24850490,24864450,13961,1,"14651","ENSMUST00000118788.7",0,"ENSMUSG00000024158","Hagh","hydroxyacyl glutathione hydrolase"
"chr17",24886118,24887293,1176,"*","SRR11392448_bam_peak_3594",30,".",2.83958,6.69847,3.0049,"Promoter (<=1kb)",17,24882611,24886339,3729,2,"26426","ENSMUST00000234579.1",0,"ENSMUSG00000039183","Nubp2","nucleotide binding protein 2"
"chr17",24894819,24895499,681,"*","SRR11392448_bam_peak_3595",29,".",2.69521,6.67591,2.98662,"Promoter (<=1kb)",17,24888486,24895055,6570,2,"193838","ENSMUST00000119848.7",0,"ENSMUSG00000073436","Eme2","essential meiotic structure-specific endonuclease subunit 2"
"chr17",24896561,24897010,450,"*","SRR11392448_bam_peak_3596",17,".",2.35246,4.92636,1.72537,"Promoter (<=1kb)",17,24896751,24897347,597,1,"79059","ENSMUST00000154321.1",0,"ENSMUSG00000073435","Nme3","NME/NM23 nucleoside diphosphate kinase 3"
"chr17",24936454,24937245,792,"*","SRR11392448_bam_peak_3597",17,".",2.33171,4.94944,1.74215,"Promoter (<=1kb)",17,24892153,24936938,44786,2,"30957","ENSMUST00000146923.7",0,"ENSMUSG00000024163","Mapk8ip3","mitogen-activated protein kinase 8 interacting protein 3"
"chr17",24960177,24960652,476,"*","SRR11392448_bam_peak_3598",23,".",2.55529,5.84286,2.38562,"Promoter (<=1kb)",17,24944440,24960637,16198,2,"52009","ENSMUST00000232978.1",0,"ENSMUSG00000024165","Jpt2","Jupiter microtubule associated homolog 2"
"chr17",25015138,25015633,496,"*","SRR11392448_bam_peak_3599",16,".",2.27994,4.86714,1.68203,"Promoter (<=1kb)",17,24961226,25015230,54005,2,"57354","ENSMUST00000073337.7",0,"ENSMUSG00000038002","Cramp1","cramped chromatin regulator 1"
"chr17",25016464,25017001,538,"*","SRR11392448_bam_peak_3600",20,".",2.4955,5.34632,2.02785,"Promoter (<=1kb)",17,25016399,25018902,2504,1,"106633","ENSMUST00000151776.1",65,"ENSMUSG00000024169","Ift140","intraflagellar transport 140"
"chr17",25184233,25185014,782,"*","SRR11392448_bam_peak_3601",15,".",2.38938,4.72298,1.57952,"Promoter (<=1kb)",17,25184554,25187662,3109,1,"214489","ENSMUST00000088307.4",0,"ENSMUSG00000067722","Uqcc4","ubiquinol-cytochrome c reductase complex assembly factor 4"
"chr17",25239799,25240624,826,"*","SRR11392448_bam_peak_3602",27,".",2.59063,6.39369,2.78369,"Promoter (<=1kb)",17,25233331,25240124,6794,2,"214505","ENSMUST00000115154.10",0,"ENSMUSG00000035521","Gnptg","N-acetylglucosamine-1-phosphotransferase, gamma subunit"
"chr17",25272622,25274230,1609,"*","SRR11392448_bam_peak_3603",20,".",2.41162,5.34455,2.02725,"Promoter (<=1kb)",17,25261921,25273383,11463,2,"22196","ENSMUST00000173084.7",0,"ENSMUSG00000015120","Ube2i","ubiquitin-conjugating enzyme E2I"
"chr17",25433241,25433559,319,"*","SRR11392448_bam_peak_3604",11,".",2.33538,4.10657,1.13511,"Promoter (<=1kb)",17,25397625,25433278,35654,2,"58226","ENSMUST00000159623.1",0,"ENSMUSG00000024112","Cacna1h","calcium channel, voltage-dependent, T type, alpha 1H subunit"
"chr17",25434117,25434366,250,"*","SRR11392448_bam_peak_3605",31,".",3.16747,6.92709,3.16868,"Promoter (<=1kb)",17,25431839,25433783,1945,2,"58226","ENSMUST00000159052.1",-334,"ENSMUSG00000024112","Cacna1h","calcium channel, voltage-dependent, T type, alpha 1H subunit"
"chr17",25568958,25569511,554,"*","SRR11392448_bam_peak_3606",14,".",2.60005,4.58631,1.48075,"Promoter (<=1kb)",17,25567988,25570214,2227,2,"20681","ENSMUST00000174560.1",703,"ENSMUSG00000024176","Sox8","SRY (sex determining region Y)-box 8"
"chr17",25570486,25571220,735,"*","SRR11392448_bam_peak_3607",14,".",2.32497,4.54324,1.44851,"Promoter (<=1kb)",17,25565892,25570686,4795,2,"20681","ENSMUST00000025003.9",0,"ENSMUSG00000024176","Sox8","SRY (sex determining region Y)-box 8"
"chr17",25578770,25579701,932,"*","SRR11392448_bam_peak_3608",27,".",2.70068,6.36489,2.76444,"Promoter (<=1kb)",17,25579085,25656479,77395,1,"76483","ENSMUST00000141606.2",0,"ENSMUSG00000002279","Lmf1","lipase maturation factor 1"
"chr17",25717750,25718183,434,"*","SRR11392448_bam_peak_3609",19,".",2.8829,5.2515,1.96045,"Promoter (<=1kb)",17,25717528,25719087,1560,1,"64337","ENSMUST00000115108.3",222,"ENSMUSG00000025739","Gng13","guanine nucleotide binding protein (G protein), gamma 13"
"chr17",25773847,25774341,495,"*","SRR11392448_bam_peak_3610",20,".",2.60161,5.36143,2.03858,"Promoter (<=1kb)",17,25773819,25782796,8978,1,"67563","ENSMUST00000149645.7",28,"ENSMUSG00000002280","Ciao3","cytosolic iron-sulfur assembly component 3"
"chr17",25785156,25785547,392,"*","SRR11392448_bam_peak_3611",18,".",2.25682,5.12729,1.87021,"Promoter (<=1kb)",17,25779843,25785540,5698,2,"68977","ENSMUST00000140738.7",0,"ENSMUSG00000061046","Haghl","hydroxyacylglutathione hydrolase-like"
"chr17",25796896,25797106,211,"*","SRR11392448_bam_peak_3612",41,".",3.76365,8.33072,4.18821,"Promoter (<=1kb)",17,25793221,25797083,3863,2,"70083","ENSMUST00000165838.8",0,"ENSMUSG00000002274","Metrn","meteorin, glial cell differentiation regulator"
"chr17",25828824,25829239,416,"*","SRR11392448_bam_peak_3613",20,".",2.70663,5.35913,2.03756,"Promoter (<=1kb)",17,25828867,25831843,2977,1,"72106","ENSMUST00000133595.8",0,"ENSMUSG00000025736","Jmjd8","jumonji domain containing 8"
"chr17",25832722,25833339,618,"*","SRR11392448_bam_peak_3614",20,".",2.41494,5.35215,2.03145,"Promoter (<=1kb)",17,25830634,25832941,2308,2,"56424","ENSMUST00000236515.1",0,"ENSMUSG00000039615","Stub1","STIP1 homology and U-Box containing protein 1"
"chr17",25836780,25837085,306,"*","SRR11392448_bam_peak_3615",20,".",2.92329,5.40299,2.06913,"Promoter (<=1kb)",17,25834602,25837082,2481,2,"214951","ENSMUST00000183929.7",0,"ENSMUSG00000025735","Rhbdl1","rhomboid like 1"
"chr17",25844205,25844496,292,"*","SRR11392448_bam_peak_3616",28,".",2.66112,6.5309,2.8824,"Promoter (<=1kb)",17,25838840,25844463,5624,2,"214952","ENSMUST00000177470.7",0,"ENSMUSG00000025733","Rhot2","ras homolog family member T2"
"chr17",25861123,25861437,315,"*","SRR11392448_bam_peak_3617",24,".",2.6774,5.91329,2.43574,"Promoter (<=1kb)",17,25844771,25861383,16613,2,"106618","ENSMUST00000177170.7",0,"ENSMUSG00000073434","Wdr90","WD repeat domain 90"
"chr17",25875309,25875705,397,"*","SRR11392448_bam_peak_3618",16,".",2.29214,4.79891,1.63125,"Promoter (<=1kb)",17,25875464,25877160,1697,1,"68347","ENSMUST00000110456.2",0,"ENSMUSG00000025731","Mettl26","methyltransferase like 26"
"chr17",25920330,25920806,477,"*","SRR11392448_bam_peak_3619",26,".",2.58903,6.16026,2.61402,"Promoter (<=1kb)",17,25883639,25919727,36089,2,"224624","ENSMUST00000167018.7",-603,"ENSMUSG00000025730","Rab40c","Rab40C, member RAS oncogene family"
